model_id,data_name,response_var,species,seed,date,effect,contrast,key,estimate,lower,upper,boot_mean,boot_median,boot_se,p_boot,display_sign,estimate_raw,lower_raw,upper_raw,inference,bootstrap_replicates
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-09-25,culture,mixed - mono,2025-09-25||culture,-0.024394013138878796,-0.32075803587108864,0.2892937647162336,-0.02138821479856938,-0.028485265101506542,0.15627257280116738,0.8851148851148851,1,-0.024394013138878796,-0.32075803587108864,0.2892937647162336,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-09-25,precipitation,drought - control,2025-09-25||precipitation,0.28911844702436423,0.020009013884509326,0.5891970025010438,0.29249249102514985,0.29389349439507384,0.14697653358981994,0.04195804195804196,1,0.28911844702436423,0.020009013884509326,0.5891970025010438,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-09-25,robinia,with-robinia - without-robinia,2025-09-25||robinia,-1.6005501942312075,-1.9071596774074184,-1.3060551262778062,-1.6006176234227374,-1.598593164027521,0.15977653718682067,0.001998001998001998,1,-1.6005501942312075,-1.9071596774074184,-1.3060551262778062,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-07,culture,mixed - mono,2025-10-07||culture,-0.001385247287958478,-0.24394160949105806,0.25900357367349874,-0.00175751488280158,-0.006766246007669015,0.12978157235919088,0.977022977022977,1,-0.001385247287958478,-0.24394160949105806,0.25900357367349874,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-07,precipitation,drought - control,2025-10-07||precipitation,0.21693335058549035,-0.011733758683909709,0.5005217652097164,0.22339533169126619,0.2199059192060837,0.1269958921643292,0.06793206793206794,1,0.21693335058549035,-0.011733758683909709,0.5005217652097164,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-07,robinia,with-robinia - without-robinia,2025-10-07||robinia,-1.5259352524953234,-1.7799761275763226,-1.2548574896327562,-1.525131221843407,-1.5278238911574107,0.13560012599104812,0.001998001998001998,1,-1.5259352524953234,-1.7799761275763226,-1.2548574896327562,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-20,culture,mixed - mono,2025-10-20||culture,-0.01247842562469365,-0.2558748492573311,0.21894660493645518,-0.01242818925088086,-0.01724374311673256,0.11791296804788931,0.9090909090909091,1,-0.01247842562469365,-0.2558748492573311,0.21894660493645518,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-20,precipitation,drought - control,2025-10-20||precipitation,0.1426112363597594,-0.0974130168396067,0.4077396167342664,0.1467777629036204,0.14463924703584874,0.12916805497090375,0.2517482517482518,1,0.1426112363597594,-0.0974130168396067,0.4077396167342664,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-10-20,robinia,with-robinia - without-robinia,2025-10-20||robinia,-1.5674357640937475,-1.8228917194304213,-1.3212076624041054,-1.5683607783330098,-1.571927953093246,0.12877405782869758,0.001998001998001998,1,-1.5674357640937475,-1.8228917194304213,-1.3212076624041054,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-11-12,culture,mixed - mono,2025-11-12||culture,0.08445371060834564,-0.02236402605933837,0.23588906459510922,0.08891579786472606,0.08413351830580756,0.0677444676449452,0.16383616383616384,1,0.08445371060834564,-0.02236402605933837,0.23588906459510922,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-11-12,precipitation,drought - control,2025-11-12||precipitation,-0.04888549453487358,-0.16966804546344852,0.0639836194591334,-0.05105959656835591,-0.051611061357850596,0.05886400008232041,0.3836163836163836,1,-0.04888549453487358,-0.16966804546344852,0.0639836194591334,container-cluster bootstrap percentile,1000
quantum_yield__qy__fagus,quantum_yield,qy,fagus,2026082002,2025-11-12,robinia,with-robinia - without-robinia,2025-11-12||robinia,-0.09460061324237426,-0.2051302895607239,0.015921580540631062,-0.09465488931038217,-0.09375521263099143,0.058572421216322786,0.10589410589410589,1,-0.09460061324237426,-0.2051302895607239,0.015921580540631062,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-06-18,culture,mixed - mono,2025-06-18||culture,0.1267267543992267,-0.14665171257978654,0.41187439215472543,0.1280075712028231,0.1257440599397449,0.1436266491546484,0.3756243756243756,1,0.1267267543992267,-0.14665171257978654,0.41187439215472543,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-06-18,precipitation,drought - control,2025-06-18||precipitation,0.12295424056816255,-0.1726053243293519,0.42238851140685296,0.12500624290331555,0.12180932994005053,0.15367951450766637,0.40559440559440557,1,0.12295424056816255,-0.1726053243293519,0.42238851140685296,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-06-18,robinia,with-robinia - without-robinia,2025-06-18||robinia,-0.2463101472468058,-0.5498691603824258,0.047456530122902754,-0.2536078643103413,-0.25086019810629484,0.1517144987840649,0.0979020979020979,1,-0.2463101472468058,-0.5498691603824258,0.047456530122902754,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-03,culture,mixed - mono,2025-07-03||culture,0.08305035838250922,-0.2503122726367869,0.4148248574211808,0.08750561017749911,0.09007762695363591,0.16962899571832427,0.5994005994005994,1,0.08305035838250922,-0.2503122726367869,0.4148248574211808,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-03,precipitation,drought - control,2025-07-03||precipitation,0.2627572741757928,-0.06822752039282112,0.5878113137455407,0.2576073088599388,0.2551139565760717,0.16849454289150298,0.12987012987012986,1,0.2627572741757928,-0.06822752039282112,0.5878113137455407,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-03,robinia,with-robinia - without-robinia,2025-07-03||robinia,-0.6658594893572883,-0.999967953892561,-0.35136435215661155,-0.6759145744784917,-0.6744366994330611,0.16641754908320322,0.001998001998001998,1,-0.6658594893572883,-0.999967953892561,-0.35136435215661155,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-17,culture,mixed - mono,2025-07-17||culture,-0.034568256537908786,-0.30744041949354417,0.24914399037982973,-0.03524276828707798,-0.032355045494601775,0.14960528156559594,0.8311688311688312,1,-0.034568256537908786,-0.30744041949354417,0.24914399037982973,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-17,precipitation,drought - control,2025-07-17||precipitation,-0.20012662581282428,-0.47797009038813326,0.1201082919903748,-0.19931281652897886,-0.19937138943292088,0.1558903765616766,0.1918081918081918,1,-0.20012662581282428,-0.47797009038813326,0.1201082919903748,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-17,robinia,with-robinia - without-robinia,2025-07-17||robinia,-0.5325776756245306,-0.8469764359229076,-0.24900470508178,-0.5280967265607553,-0.5207557222047303,0.15352837739396774,0.001998001998001998,1,-0.5325776756245306,-0.8469764359229076,-0.24900470508178,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-31,culture,mixed - mono,2025-07-31||culture,0.17892280863957136,-0.00937813095212177,0.3766622573623843,0.17265803836171853,0.16284684272073532,0.09920474748651112,0.06993006993006994,1,0.17892280863957136,-0.00937813095212177,0.3766622573623843,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-31,precipitation,drought - control,2025-07-31||precipitation,-0.24368907578334972,-0.47087793963216773,-0.0028654440472785925,-0.23936241739278424,-0.24683347218184565,0.1237170424815245,0.04795204795204795,1,-0.24368907578334972,-0.47087793963216773,-0.0028654440472785925,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-07-31,robinia,with-robinia - without-robinia,2025-07-31||robinia,-0.15941313939814666,-0.4147842272979533,0.06411941966586031,-0.15018433523995817,-0.13827014617198669,0.12120002412686605,0.18981018981018982,1,-0.15941313939814666,-0.4147842272979533,0.06411941966586031,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-14,culture,mixed - mono,2025-08-14||culture,0.215394308504231,-0.1262194379718251,0.5900955077107868,0.2210786656375526,0.21968166787448515,0.1781864668128564,0.2077922077922078,1,0.215394308504231,-0.1262194379718251,0.5900955077107868,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-14,precipitation,drought - control,2025-08-14||precipitation,-0.1272011562444607,-0.5167547875212442,0.23006676336583406,-0.12177067349900769,-0.11630061726298013,0.1905507482409296,0.5454545454545454,1,-0.1272011562444607,-0.5167547875212442,0.23006676336583406,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-14,robinia,with-robinia - without-robinia,2025-08-14||robinia,-0.8824796882650456,-1.2248953851886304,-0.48770717703893984,-0.8701399782491476,-0.8740013513044742,0.1882091147985625,0.001998001998001998,1,-0.8824796882650456,-1.2248953851886304,-0.48770717703893984,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-29,culture,mixed - mono,2025-08-29||culture,0.13840184159455393,-0.13436038256016142,0.4043152812404462,0.13178913460491357,0.12978401476723828,0.13699555451162665,0.32167832167832167,1,0.13840184159455393,-0.13436038256016142,0.4043152812404462,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-29,precipitation,drought - control,2025-08-29||precipitation,0.24931164072412534,-0.03435034010764385,0.5868027965007823,0.2567051750164879,0.25539622098949477,0.15762166498545047,0.08791208791208792,1,0.24931164072412534,-0.03435034010764385,0.5868027965007823,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-08-29,robinia,with-robinia - without-robinia,2025-08-29||robinia,-0.3006536462039894,-0.6168892422510085,0.0026603079972956087,-0.3037681907569767,-0.297879953956051,0.16340656995191727,0.057942057942057944,1,-0.3006536462039894,-0.6168892422510085,0.0026603079972956087,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-10,culture,mixed - mono,2025-09-10||culture,0.2316447677085271,0.026199355345003898,0.4458297614506743,0.2304306835834054,0.23305233811336662,0.1117394510106461,0.027972027972027972,1,0.2316447677085271,0.026199355345003898,0.4458297614506743,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-10,precipitation,drought - control,2025-09-10||precipitation,0.35424718419437234,0.13215767714234597,0.6125782348570507,0.3540286263858935,0.3523066011202208,0.12502790987978687,0.00999000999000999,1,0.35424718419437234,0.13215767714234597,0.6125782348570507,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-10,robinia,with-robinia - without-robinia,2025-09-10||robinia,-0.1867777206472361,-0.46044969372531,0.056504483822490056,-0.18162013389159393,-0.17675442968227195,0.13536055724645393,0.17582417582417584,1,-0.1867777206472361,-0.46044969372531,0.056504483822490056,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-25,culture,mixed - mono,2025-09-25||culture,0.12751561164216083,-0.11014822360743978,0.3620553975681961,0.11857638420183425,0.11575295431877053,0.11942090054396402,0.32367632367632365,1,0.12751561164216083,-0.11014822360743978,0.3620553975681961,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-25,precipitation,drought - control,2025-09-25||precipitation,0.5533196919872423,0.3514463363022253,0.8420135925132296,0.5587288247319927,0.5458776539549781,0.12738172067893902,0.001998001998001998,1,0.5533196919872423,0.3514463363022253,0.8420135925132296,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-09-25,robinia,with-robinia - without-robinia,2025-09-25||robinia,-0.02578072244631057,-0.36636519794954275,0.22249338686247028,-0.025972908471780562,-0.013752267289020577,0.1484100449854996,0.945054945054945,1,-0.02578072244631057,-0.36636519794954275,0.22249338686247028,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-07,culture,mixed - mono,2025-10-07||culture,0.12951404999090985,-0.2101193377713926,0.47340336548018347,0.13040783846779994,0.1273833854810489,0.17390398268153937,0.45354645354645357,1,0.12951404999090985,-0.2101193377713926,0.47340336548018347,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-07,precipitation,drought - control,2025-10-07||precipitation,0.44519365922337933,0.11158472617864636,0.8191404459570467,0.4452369154490665,0.4346022900877144,0.1840254795443288,0.015984015984015984,1,0.44519365922337933,0.11158472617864636,0.8191404459570467,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-07,robinia,with-robinia - without-robinia,2025-10-07||robinia,-0.35804739316716777,-0.756308757616784,-0.016543284957104127,-0.35737110723939647,-0.3459158193881482,0.1894906404186969,0.03196803196803197,1,-0.35804739316716777,-0.756308757616784,-0.016543284957104127,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-20,culture,mixed - mono,2025-10-20||culture,0.3036411387463321,0.043169518809332494,0.5691515912258445,0.3007445314873146,0.2924970755774809,0.13779425492303388,0.025974025974025976,1,0.3036411387463321,0.043169518809332494,0.5691515912258445,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-20,precipitation,drought - control,2025-10-20||precipitation,0.29790524688842923,-0.013988121616151135,0.6303443466265874,0.3021212999740696,0.29391606872572235,0.16391217886860093,0.06993006993006994,1,0.29790524688842923,-0.013988121616151135,0.6303443466265874,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-10-20,robinia,with-robinia - without-robinia,2025-10-20||robinia,-0.0251846969738766,-0.35382366778493907,0.27685487048008683,-0.02012419469320833,-0.014465912885427363,0.16712503919587518,0.9310689310689311,1,-0.0251846969738766,-0.35382366778493907,0.27685487048008683,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-11-12,culture,mixed - mono,2025-11-12||culture,0.08239297734673555,-0.30928752706815466,0.42653704686968674,0.07758338648091757,0.08462651989346825,0.19928113845101134,0.6653346653346653,1,0.08239297734673555,-0.30928752706815466,0.42653704686968674,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-11-12,precipitation,drought - control,2025-11-12||precipitation,0.3158911920271641,-0.0045521933443177535,0.7090370872048939,0.32095358996092427,0.31166377807306545,0.18758776236438812,0.059940059940059943,1,0.3158911920271641,-0.0045521933443177535,0.7090370872048939,container-cluster bootstrap percentile,1000
quantum_yield__qy__quercus,quantum_yield,qy,quercus,2026082003,2025-11-12,robinia,with-robinia - without-robinia,2025-11-12||robinia,-0.39216108638352304,-0.7959321650913022,-0.048606812960961976,-0.39511943587671766,-0.38512043535771584,0.19109991101939966,0.025974025974025976,1,-0.39216108638352304,-0.7959321650913022,-0.048606812960961976,container-cluster bootstrap percentile,1000
