species,robinia,precipitation,culture,date,mean,lower_95,upper_95,n_containers,n_trees
Fagus,without robinia,drought,mixed,2025-11-12,0.059166666666666666,0,0.11833333333333332,6,12
Fagus,with robinia,control,mono,2025-06-18,0.8215,0.8165000000000001,0.8265,5,20
Fagus,with robinia,control,mono,2025-07-03,0.733,0.715,0.751,5,20
Fagus,with robinia,control,mono,2025-07-17,0.7625,0.7545,0.7705,5,20
Fagus,with robinia,control,mono,2025-07-31,0.77,0.756,0.784,5,20
Fagus,with robinia,control,mono,2025-08-14,0.773,0.7579999999999999,0.788,5,20
Fagus,with robinia,control,mono,2025-08-29,0.1461666666666667,0.07466666666666666,0.2176666666666667,5,16
Fagus,with robinia,control,mono,2025-09-10,0.22349999999999998,0.12450000000000001,0.32249999999999995,5,20
Fagus,with robinia,control,mono,2025-09-25,0.187,0.0785,0.2955,5,20
Fagus,with robinia,control,mono,2025-10-07,0.0925,0.03150000000000001,0.1535,5,20
Fagus,with robinia,control,mono,2025-10-20,0.08299999999999999,0.032999999999999995,0.133,5,20
Fagus,with robinia,control,mono,2025-11-12,0,0,0,5,20
Fagus,with robinia,control,mixed,2025-06-18,0.795,0.7625,0.8275000000000001,6,12
Fagus,with robinia,control,mixed,2025-07-03,0.445,0.275,0.615,6,12
Fagus,with robinia,control,mixed,2025-07-17,0.5516666666666666,0.36833333333333335,0.735,6,12
Fagus,with robinia,control,mixed,2025-07-31,0.5725,0.38,0.765,6,12
Fagus,with robinia,control,mixed,2025-08-14,0.5466666666666666,0.3866666666666667,0.7066666666666667,6,12
Fagus,with robinia,control,mixed,2025-08-29,0.3025,0.15750000000000003,0.4475,4,5
Fagus,with robinia,control,mixed,2025-09-10,0.10583333333333332,0,0.21166666666666664,6,12
Fagus,with robinia,control,mixed,2025-09-25,0.10250000000000001,0,0.205,6,12
Fagus,with robinia,control,mixed,2025-10-07,0.05333333333333334,0,0.10666666666666667,6,12
Fagus,with robinia,control,mixed,2025-10-20,0,0,0,6,12
Fagus,with robinia,control,mixed,2025-11-12,0.059166666666666666,0,0.11833333333333332,6,12
Fagus,with robinia,drought,mono,2025-06-18,0.7066666666666667,0.6795833333333333,0.73375,6,24
Fagus,with robinia,drought,mono,2025-07-03,0.10833333333333332,0.020833333333333336,0.19583333333333333,6,24
Fagus,with robinia,drought,mono,2025-07-17,0.22708333333333333,0.041666666666666664,0.4125,6,24
Fagus,with robinia,drought,mono,2025-07-31,0.30874999999999997,0.15583333333333332,0.46166666666666667,6,24
Fagus,with robinia,drought,mono,2025-08-14,0.5015277777777778,0.3375,0.6655555555555556,6,23
Fagus,with robinia,drought,mono,2025-08-29,0.32916666666666666,0.13,0.5283333333333333,6,21
Fagus,with robinia,drought,mono,2025-09-10,0.30791666666666667,0.15875,0.4570833333333333,6,24
Fagus,with robinia,drought,mono,2025-09-25,0.28458333333333335,0.12833333333333335,0.44083333333333335,6,24
Fagus,with robinia,drought,mono,2025-10-07,0.22,0.08125,0.35875,6,24
Fagus,with robinia,drought,mono,2025-10-20,0.20500000000000002,0.06041666666666666,0.34958333333333336,6,24
Fagus,with robinia,drought,mono,2025-11-12,0,0,0,6,24
Fagus,with robinia,drought,mixed,2025-06-18,0.7033333333333334,0.645,0.7616666666666667,6,12
Fagus,with robinia,drought,mixed,2025-07-03,0.2816666666666666,0.05499999999999999,0.5083333333333333,6,12
Fagus,with robinia,drought,mixed,2025-07-17,0.2833333333333333,0.05333333333333333,0.5133333333333333,6,12
Fagus,with robinia,drought,mixed,2025-07-31,0.355,0.11333333333333334,0.5966666666666667,6,12
Fagus,with robinia,drought,mixed,2025-08-14,0.2816666666666667,0.05,0.5133333333333333,6,12
Fagus,with robinia,drought,mixed,2025-08-29,0.16583333333333333,0,0.33166666666666667,6,11
Fagus,with robinia,drought,mixed,2025-09-10,0.29666666666666663,0.06,0.5333333333333333,6,12
Fagus,with robinia,drought,mixed,2025-09-25,0.3175,0.06166666666666667,0.5733333333333334,6,12
Fagus,with robinia,drought,mixed,2025-10-07,0.2583333333333333,0.044166666666666674,0.4725,6,12
Fagus,with robinia,drought,mixed,2025-10-20,0.13916666666666666,0,0.2783333333333333,6,12
Fagus,with robinia,drought,mixed,2025-11-12,0,0,0,6,12
Quercus,without robinia,control,mono,2025-06-18,0.7670833333333333,0.7637499999999999,0.7704166666666666,6,24
Quercus,without robinia,control,mono,2025-07-03,0.7275,0.715,0.74,6,24
Quercus,without robinia,control,mono,2025-07-17,0.7766666666666666,0.7716666666666666,0.7816666666666666,6,24
Quercus,without robinia,control,mono,2025-07-31,0.7729166666666667,0.7679166666666666,0.7779166666666666,6,24
Quercus,without robinia,control,mono,2025-08-14,0.7566666666666666,0.7466666666666667,0.7666666666666666,6,24
Quercus,without robinia,control,mono,2025-08-29,0.76625,0.755,0.7775000000000001,6,24
Quercus,without robinia,control,mono,2025-09-10,0.7354166666666666,0.735,0.7358333333333333,6,24
Quercus,without robinia,control,mono,2025-09-25,0.7408333333333333,0.7320833333333333,0.7495833333333333,6,24
Quercus,without robinia,control,mono,2025-10-07,0.6920833333333334,0.6783333333333333,0.7058333333333333,6,24
Quercus,without robinia,control,mono,2025-10-20,0.6770833333333333,0.6625,0.6916666666666667,6,24
Quercus,without robinia,control,mono,2025-11-12,0.6516666666666666,0.6354166666666667,0.6679166666666667,6,24
Quercus,without robinia,control,mixed,2025-06-18,0.7408333333333333,0.7291666666666666,0.7525,6,12
Quercus,without robinia,control,mixed,2025-07-03,0.7616666666666666,0.7441666666666666,0.7791666666666667,6,12
Quercus,without robinia,control,mixed,2025-07-17,0.7533333333333333,0.74,0.7666666666666667,6,12
Quercus,without robinia,control,mixed,2025-07-31,0.7808333333333334,0.7683333333333333,0.7933333333333333,6,12
Quercus,without robinia,control,mixed,2025-08-14,0.7808333333333334,0.765,0.7966666666666666,6,12
Quercus,without robinia,control,mixed,2025-08-29,0.7275,0.705,0.75,6,12
Quercus,without robinia,control,mixed,2025-09-10,0.7591666666666667,0.7458333333333333,0.7725,6,12
Quercus,without robinia,control,mixed,2025-09-25,0.7366666666666667,0.7274999999999999,0.7458333333333333,6,12
Quercus,without robinia,control,mixed,2025-10-07,0.6916666666666667,0.6866666666666666,0.6966666666666667,6,12
Quercus,without robinia,control,mixed,2025-10-20,0.6908333333333333,0.6833333333333333,0.6983333333333334,6,12
Quercus,without robinia,control,mixed,2025-11-12,0.6541666666666667,0.635,0.6733333333333332,6,12
Quercus,without robinia,drought,mono,2025-06-18,0.7820833333333334,0.7670833333333333,0.7970833333333334,6,24
Quercus,without robinia,drought,mono,2025-07-03,0.7575000000000001,0.7483333333333333,0.7666666666666666,6,24
Quercus,without robinia,drought,mono,2025-07-17,0.7620833333333333,0.7520833333333333,0.7720833333333333,6,24
Quercus,without robinia,drought,mono,2025-07-31,0.7508333333333334,0.7370833333333333,0.7645833333333333,6,24
Quercus,without robinia,drought,mono,2025-08-14,0.7033333333333334,0.6779166666666666,0.72875,6,24
Quercus,without robinia,drought,mono,2025-08-29,0.7525000000000001,0.7241666666666666,0.7808333333333334,6,24
Quercus,without robinia,drought,mono,2025-09-10,0.7625,0.75625,0.7687499999999999,6,24
Quercus,without robinia,drought,mono,2025-09-25,0.7725,0.7554166666666666,0.7895833333333333,6,24
Quercus,without robinia,drought,mono,2025-10-07,0.6941666666666666,0.6808333333333333,0.7075,6,24
Quercus,without robinia,drought,mono,2025-10-20,0.6954166666666667,0.67875,0.7120833333333334,6,24
Quercus,without robinia,drought,mono,2025-11-12,0.6420833333333333,0.6266666666666667,0.6575,6,24
Quercus,without robinia,drought,mixed,2025-06-18,0.7975,0.7833333333333333,0.8116666666666666,6,12
Quercus,without robinia,drought,mixed,2025-07-03,0.77,0.755,0.785,6,12
Quercus,without robinia,drought,mixed,2025-07-17,0.7391666666666666,0.7174999999999999,0.7608333333333334,6,12
Quercus,without robinia,drought,mixed,2025-07-31,0.765,0.7458333333333333,0.7841666666666667,6,12
Quercus,without robinia,drought,mixed,2025-08-14,0.7716666666666666,0.7641666666666667,0.7791666666666666,6,12
Quercus,without robinia,drought,mixed,2025-08-29,0.7833333333333333,0.7725,0.7941666666666667,6,12
Quercus,without robinia,drought,mixed,2025-09-10,0.7716666666666667,0.7658333333333334,0.7775000000000001,6,12
Quercus,without robinia,drought,mixed,2025-09-25,0.7916666666666666,0.7783333333333333,0.805,6,12
Quercus,without robinia,drought,mixed,2025-10-07,0.7025,0.6875,0.7175,6,12
Quercus,without robinia,drought,mixed,2025-10-20,0.7258333333333333,0.7083333333333334,0.7433333333333333,6,12
Quercus,without robinia,drought,mixed,2025-11-12,0.6666666666666666,0.6383333333333333,0.695,6,12
Quercus,with robinia,control,mono,2025-06-18,0.7346428571428572,0.7178571428571429,0.7617857142857143,7,28
Quercus,with robinia,control,mono,2025-07-03,0.6842857142857143,0.6496428571428571,0.7235714285714285,7,28
Quercus,with robinia,control,mono,2025-07-17,0.7096428571428571,0.6553571428571429,0.7639285714285714,7,28
Quercus,with robinia,control,mono,2025-07-31,0.7503571428571428,0.715,0.7875,7,28
Quercus,with robinia,control,mono,2025-08-14,0.6546428571428571,0.6135714285714285,0.6946428571428571,7,28
Quercus,with robinia,control,mono,2025-08-29,0.6971428571428571,0.645,0.7442857142857142,7,28
Quercus,with robinia,control,mono,2025-09-10,0.6939285714285715,0.655,0.7371428571428571,7,28
Quercus,with robinia,control,mono,2025-09-25,0.7117857142857142,0.6792857142857143,0.7442857142857142,7,28
Quercus,with robinia,control,mono,2025-10-07,0.6153571428571428,0.5710714285714286,0.6596428571428571,7,28
Quercus,with robinia,control,mono,2025-10-20,0.6542857142857142,0.5946428571428571,0.7139285714285714,7,28
Quercus,with robinia,control,mono,2025-11-12,0.5789285714285715,0.5292857142857142,0.6292857142857142,7,28
Quercus,with robinia,control,mixed,2025-06-18,0.7816666666666666,0.7625,0.8008333333333334,6,12
Quercus,with robinia,control,mixed,2025-07-03,0.6308333333333334,0.5916666666666667,0.67,6,12
Quercus,with robinia,control,mixed,2025-07-17,0.7466666666666667,0.7016666666666667,0.7916666666666666,6,12
Quercus,with robinia,control,mixed,2025-07-31,0.7925,0.7833333333333333,0.8016666666666666,6,12
Quercus,with robinia,control,mixed,2025-08-14,0.6416666666666666,0.5991666666666666,0.6841666666666667,6,12
Quercus,with robinia,control,mixed,2025-08-29,0.7324999999999999,0.7216666666666667,0.7433333333333333,6,12
Quercus,with robinia,control,mixed,2025-09-10,0.7508333333333334,0.74,0.7616666666666667,6,12
Quercus,with robinia,control,mixed,2025-09-25,0.7424999999999999,0.7183333333333333,0.7666666666666666,6,12
Quercus,with robinia,control,mixed,2025-10-07,0.6233333333333333,0.5658333333333333,0.6808333333333333,6,12
Quercus,with robinia,control,mixed,2025-10-20,0.7141666666666666,0.69,0.7383333333333333,6,12
Quercus,with robinia,control,mixed,2025-11-12,0.5841666666666666,0.5233333333333333,0.645,6,12
Quercus,with robinia,drought,mono,2025-06-18,0.7408333333333333,0.6866666666666666,0.795,6,24
Quercus,with robinia,drought,mono,2025-07-03,0.68375,0.6633333333333333,0.7041666666666667,6,24
Quercus,with robinia,drought,mono,2025-07-17,0.6970833333333333,0.6729166666666666,0.72125,6,24
Quercus,with robinia,drought,mono,2025-07-31,0.7324999999999999,0.7133333333333334,0.7516666666666667,6,24
Quercus,with robinia,drought,mono,2025-08-14,0.6608333333333334,0.6245833333333334,0.6970833333333334,6,24
Quercus,with robinia,drought,mono,2025-08-29,0.7391666666666666,0.7254166666666666,0.7529166666666667,6,24
Quercus,with robinia,drought,mono,2025-09-10,0.7595833333333333,0.7520833333333333,0.7670833333333333,6,24
Quercus,with robinia,drought,mono,2025-09-25,0.7908333333333334,0.78625,0.7954166666666667,6,24
Quercus,with robinia,drought,mono,2025-10-07,0.6891666666666667,0.6675,0.7108333333333333,6,24
Quercus,with robinia,drought,mono,2025-10-20,0.7033333333333333,0.6770833333333333,0.7295833333333333,6,24
Quercus,with robinia,drought,mono,2025-11-12,0.645,0.6295833333333333,0.6604166666666667,6,24
Quercus,with robinia,drought,mixed,2025-06-18,0.755,0.7175,0.7925,6,12
Quercus,with robinia,drought,mixed,2025-07-03,0.7266666666666666,0.6941666666666666,0.7591666666666667,6,12
Quercus,with robinia,drought,mixed,2025-07-17,0.6908333333333333,0.6599999999999999,0.7216666666666667,6,12
Quercus,with robinia,drought,mixed,2025-07-31,0.7391666666666666,0.7233333333333334,0.755,6,12
Quercus,with robinia,drought,mixed,2025-08-14,0.6675,0.625,0.71,6,12
Quercus,with robinia,drought,mixed,2025-08-29,0.765,0.7416666666666667,0.7883333333333333,6,12
Quercus,with robinia,drought,mixed,2025-09-10,0.76,0.7525,0.7675,6,12
Quercus,with robinia,drought,mixed,2025-09-25,0.7941666666666667,0.7899999999999999,0.7983333333333333,6,12
Quercus,with robinia,drought,mixed,2025-10-07,0.7225,0.6975,0.7474999999999999,6,12
Quercus,with robinia,drought,mixed,2025-10-20,0.7191666666666666,0.7008333333333333,0.7374999999999999,6,12
Quercus,with robinia,drought,mixed,2025-11-12,0.6433333333333333,0.6008333333333333,0.6858333333333333,6,12
