species,robinia,precipitation,culture,date,mean,lower_95,upper_95,n_containers,n_trees
Fagus,with robinia,drought,mono,2025-09-10,9.625,5.5,13.75,6,48
Fagus,with robinia,drought,mono,2025-09-17,4.416666666666667,2.1875,6.645833333333333,6,48
Fagus,with robinia,drought,mono,2025-09-25,4.166666666666667,2.1875,6.145833333333333,6,48
Fagus,with robinia,drought,mono,2025-10-01,4.1875,2.0416666666666665,6.333333333333333,6,48
Fagus,with robinia,drought,mono,2025-10-08,3.729166666666667,2.0416666666666665,5.416666666666667,6,48
Fagus,with robinia,drought,mono,2025-10-15,3.5208333333333335,2,5.041666666666667,6,48
Fagus,with robinia,drought,mono,2025-10-21,2.6458333333333335,1.625,3.6666666666666665,6,48
Fagus,with robinia,drought,mono,2025-10-27,1.1458333333333333,0.39583333333333337,1.8958333333333333,6,48
Fagus,with robinia,drought,mono,2025-11-04,0.08333333333333334,0,0.16666666666666666,6,48
Fagus,with robinia,drought,mono,2025-11-12,0,0,0,6,48
Fagus,with robinia,drought,mono,2025-11-19,0,0,0,6,48
Fagus,with robinia,drought,mono,2025-11-25,0,0,0,6,48
Fagus,with robinia,drought,mixed,2025-09-03,15,1.0416666666666665,28.958333333333336,6,24
Fagus,with robinia,drought,mixed,2025-09-10,14.166666666666668,1.0416666666666665,27.291666666666664,6,24
Fagus,with robinia,drought,mixed,2025-09-17,10.583333333333332,0.4166666666666667,20.75,6,24
Fagus,with robinia,drought,mixed,2025-09-25,9.833333333333332,0.29166666666666663,19.375,6,24
Fagus,with robinia,drought,mixed,2025-10-01,9.625,0.29166666666666663,18.958333333333336,6,24
Fagus,with robinia,drought,mixed,2025-10-08,8.791666666666668,0.29166666666666663,17.291666666666668,6,24
Fagus,with robinia,drought,mixed,2025-10-15,7.958333333333333,0.29166666666666663,15.625,6,24
Fagus,with robinia,drought,mixed,2025-10-21,6.833333333333334,0.20833333333333334,13.458333333333332,6,24
Fagus,with robinia,drought,mixed,2025-10-27,4.208333333333334,0.08333333333333334,8.333333333333334,6,24
Fagus,with robinia,drought,mixed,2025-11-04,0.625,0,1.25,6,24
Fagus,with robinia,drought,mixed,2025-11-12,0,0,0,6,24
Fagus,with robinia,drought,mixed,2025-11-19,0,0,0,6,24
Fagus,with robinia,drought,mixed,2025-11-25,0,0,0,6,24
